"url","id","checked_at","availability","embedding","playback","relevance","http","title","author","duration_seconds","provider_status","transcript_bytes","transcript_http","playback_start","playback_end","playback_reason","app_playback","app_checked_at","original_lessons","current_lessons","full_content_coverage"
"https://www.youtube.com/watch?v=y8-F5-2EIcg","y8-F5-2EIcg","2026-09-09T17:51:26.948Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","10 CSS animation tips and tricks","Kevin Powell","1213","OK","0","200","0.01894","2.364011","","PLAYED","2026-09-10T04:42:50.387Z","[""cs106-html-css/14"",""web-advanced/7""]","[""cs106-html-css/14"",""web-advanced/7""]","UNVERIFIED"
"https://www.youtube.com/watch?v=n_Se6bt8jM0","n_Se6bt8jM0","2026-09-09T17:51:43.313Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","Malloc in C is easy! 🏢","Bro Code","571","OK","0","200","0","2.061659","","PLAYED","2026-09-10T04:42:53.940Z","[""c-advanced/4""]","[""c-advanced/4""]","UNVERIFIED"
"https://www.youtube.com/watch?v=d3kd5KbGB48","d3kd5KbGB48","2026-09-09T17:51:43.060Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","Pointers to Pointers in C/C++","mycodeschool","561","OK","0","200","0","0.592002","","PLAYED","2026-09-10T04:42:54.657Z","[""c-advanced/3""]","[""c-advanced/3""]","UNVERIFIED"
"https://www.youtube.com/watch?v=ASVB8KAFypk","ASVB8KAFypk","2026-09-09T17:51:39.754Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","Pointers and arrays","mycodeschool","522","OK","","","0","2.00687","","PLAYED","2026-09-10T04:42:58.023Z","[""c-advanced/2""]","[""c-advanced/2""]","UNVERIFIED"
"https://www.youtube.com/watch?v=eo9vm5n6DBo","eo9vm5n6DBo","2026-09-09T17:51:51.154Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","Dynamic Memory Allocation in C | malloc, calloc, realloc, free Explained with Example | CODE WITH ME","Code with me","239","OK","0","200","0","1.838797","","PLAYED","2026-09-10T04:42:58.621Z","[""c-advanced/5""]","[""c-advanced/5""]","UNVERIFIED"
"https://www.youtube.com/watch?v=1KVpi0VN82E","1KVpi0VN82E","2026-09-09T17:51:51.679Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","Learn C memory addresses in 7 minutes 📬","Bro Code","420","OK","0","200","0.02","2.479733","","PLAYED","2026-09-10T04:43:03.735Z","[""c-advanced/6""]","[""c-advanced/6""]","UNVERIFIED"
"https://www.youtube.com/watch?v=CI9dRTvzgqE","CI9dRTvzgqE","2026-09-09T17:51:56.626Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","C typedef 📛","Bro Code","212","OK","0","200","0","1.20273","","PLAYED","2026-09-10T04:43:04.095Z","[""c-advanced/7""]","[""c-advanced/7""]","UNVERIFIED"
"https://www.youtube.com/watch?v=tGpBOeBtr7w","tGpBOeBtr7w","2026-09-09T17:52:04.581Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","How to turn off a particular bit in a number? | GeeksforGeeks","GeeksforGeeks","177","OK","0","200","0","0.620554","","PLAYED","2026-09-10T04:43:08.153Z","[""c-advanced/9""]","[""c-advanced/9""]","UNVERIFIED"
"https://www.youtube.com/watch?v=UqB4EgUxapM","UqB4EgUxapM","2026-09-09T17:52:07.888Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","C writing files✍️","Bro Code","259","OK","0","200","0.067573","2.355859","","PLAYED","2026-09-10T04:43:08.237Z","[""c-advanced/10""]","[""c-advanced/10""]","UNVERIFIED"
"https://www.youtube.com/watch?v=1fi2CPGcdA8","1fi2CPGcdA8","2026-09-09T17:52:04.166Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","Structs and Pointers to Structs in C -- Engineer Man","Engineer Man","268","OK","0","200","0","3.778833","","PLAYED","2026-09-10T04:43:12.302Z","[""c-advanced/8""]","[""c-advanced/8""]","UNVERIFIED"
"https://www.youtube.com/watch?v=vESy0Up66RU","vESy0Up66RU","2026-09-09T17:52:15.977Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","C Programming:File Handling (fread fwrite block read write) Lab 3","saurabhschool","414","OK","0","200","0","1.980438","","PLAYED","2026-09-10T04:43:12.584Z","[""c-advanced/11""]","[""c-advanced/11""]","UNVERIFIED"
"https://www.youtube.com/watch?v=5HYIFFuGcvk","5HYIFFuGcvk","2026-09-09T17:52:18.339Z","AVAILABLE","PLAYER_LOADED","UNVERIFIED","UNVERIFIED","200","What is INHERITANCE in C++? 👨‍👧‍👧","Bro Code","665","OK","0","200","0","0.32","Media time did not advance in the short observation window.","PLAYED","2026-09-10T04:43:16.398Z","[""cpp-advanced/1""]","[""cpp-advanced/1""]","UNVERIFIED"
"https://www.youtube.com/watch?v=BRsv3ZXoHto","BRsv3ZXoHto","2026-09-09T17:52:17.822Z","AVAILABLE","PLAYER_LOADED","UNVERIFIED","UNVERIFIED","200","Function Pointers in C","Neso Academy","367","OK","","","0","0.203421","Media time did not advance in the short observation window.","PLAYED","2026-09-10T04:43:17.068Z","[""c-advanced/12""]","[""c-advanced/12""]","UNVERIFIED"
"https://www.youtube.com/watch?v=UWAdd13EfM8","UWAdd13EfM8","2026-09-09T17:52:29.389Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","Interfaces in C++ (Pure Virtual Functions)","The Cherno","414","OK","0","200","0.076566","2.986666","","PLAYED","2026-09-10T04:43:20.851Z","[""cpp-advanced/3""]","[""cpp-advanced/3""]","UNVERIFIED"
"https://www.youtube.com/watch?v=FA5bvYW4iUc","FA5bvYW4iUc","2026-09-09T17:52:26.789Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","C++ Pure Virtual Functions, Abstract Classes | Cpp Video Tutorial","LearningLad","518","OK","0","200","0.200636","2.662622","","PLAYED","2026-09-10T04:43:21.602Z","[""cpp-advanced/2""]","[""cpp-advanced/2""]","UNVERIFIED"
"https://www.youtube.com/watch?v=mS9755gF66w","mS9755gF66w","2026-09-09T17:52:29.873Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","OPERATORS and OPERATOR OVERLOADING in C++","The Cherno","763","OK","0","200","0.311252","2.841279","","PLAYED","2026-09-10T04:43:25.189Z","[""cpp-advanced/4""]","[""cpp-advanced/4""]","UNVERIFIED"
"https://www.youtube.com/watch?v=G_UgbP8clOs","G_UgbP8clOs","2026-09-09T17:52:47.024Z","AVAILABLE","UNVERIFIED","UNVERIFIED","UNVERIFIED","200","Deep Copy in C++","Neso Academy","814","OK","0","200","","","","PLAYED","2026-09-10T04:43:25.823Z","[""cpp-advanced/5""]","[""cpp-advanced/5""]","UNVERIFIED"
"https://www.youtube.com/watch?v=I-hZkUa9mIs","I-hZkUa9mIs","2026-09-09T17:52:52.083Z","AVAILABLE","PLAYER_LOADED","UNVERIFIED","UNVERIFIED","200","Templates in C++","The Cherno","1078","OK","0","200","0","0","Media time did not advance in the short observation window.","PLAYED","2026-09-10T04:43:29.487Z","[""cpp-advanced/7""]","[""cpp-advanced/7""]","UNVERIFIED"
"https://www.youtube.com/watch?v=z3QlnTRLNfw","z3QlnTRLNfw","2026-09-09T17:52:50.658Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","C++ Rule of 3/5 and Vectors","Bill Kerney","2749","OK","0","200","0.29909","2.951997","","PLAYED","2026-09-10T04:43:31.362Z","[""cpp-advanced/6""]","[""cpp-advanced/6""]","UNVERIFIED"
"https://www.youtube.com/watch?v=PD8MXD3uVOk","PD8MXD3uVOk","2026-09-09T17:53:09.143Z","AVAILABLE","PLAYER_LOADED","UNVERIFIED","UNVERIFIED","200","C++ Function Templates Tutorial","Professor Hank Stalica","662","OK","0","200","0","0","Media time did not advance in the short observation window.","PLAYED","2026-09-10T04:43:33.887Z","[""cpp-advanced/8""]","[""cpp-advanced/8""]","UNVERIFIED"
"https://www.youtube.com/watch?v=HyhvU5SJTlQ","HyhvU5SJTlQ","2026-09-09T17:53:15.788Z","AVAILABLE","PLAYER_LOADED","UNVERIFIED","UNVERIFIED","200","Sorting - C++ Tutorial (Part 29)","Steve's teacher","615","OK","0","200","0","0","Media time did not advance in the short observation window.","PLAYED","2026-09-10T04:43:35.454Z","[""cpp-advanced/9""]","[""cpp-advanced/9""]","UNVERIFIED"
"https://www.youtube.com/watch?v=UOB7-B2MfwA","UOB7-B2MfwA","2026-09-09T17:53:20.166Z","AVAILABLE","PLAYER_LOADED","UNVERIFIED","UNVERIFIED","200","SMART POINTERS in C++ (std::unique_ptr, std::shared_ptr, std::weak_ptr)","The Cherno","697","OK","0","200","0","0","Media time did not advance in the short observation window.","PLAYED","2026-09-10T04:43:37.852Z","[""cpp-advanced/10"",""cpp-advanced/11""]","[""cpp-advanced/10"",""cpp-advanced/11""]","UNVERIFIED"
"https://www.youtube.com/watch?v=zK8A4Ko53HY","zK8A4Ko53HY","2026-09-09T17:53:25.683Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","C++ 11 Move Semantics: Move Assignment Operator","Knowledge Center","301","OK","","","0.268165","4.313855","","PLAYED","2026-09-10T04:43:39.421Z","[""cpp-advanced/12""]","[""cpp-advanced/12""]","UNVERIFIED"
"https://www.youtube.com/watch?v=Dyu08G2l71c","Dyu08G2l71c","2026-09-09T17:53:27.363Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","#61 Python Tutorial for Beginners | Iterator","Telusko","648","OK","0","200","0","1.590268","","PLAYED","2026-09-10T04:43:41.737Z","[""python-advanced/1""]","[""python-advanced/1""]","UNVERIFIED"
"https://www.youtube.com/watch?v=tmeKsb2Fras","tmeKsb2Fras","2026-09-09T17:53:31.983Z","AVAILABLE","PLAYER_LOADED","UNVERIFIED","UNVERIFIED","200","Python Generators","mCoding","932","OK","0","200","0","0","Media time did not advance in the short observation window.","PLAYED","2026-09-10T04:43:44.020Z","[""python-advanced/2"",""js-advanced/12""]","[""python-advanced/2""]","UNVERIFIED"
"https://www.youtube.com/watch?v=FsAPt_9Bf3U","FsAPt_9Bf3U","2026-09-09T17:53:43.633Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","Python Tutorial: Decorators - Dynamically Alter The Functionality Of Your Functions","Corey Schafer","1827","OK","0","200","0","1.878574","","PLAYED","2026-09-10T04:43:47.526Z","[""python-advanced/5""]","[""python-advanced/5""]","UNVERIFIED"
"https://www.youtube.com/watch?v=swU3c34d2NQ","swU3c34d2NQ","2026-09-09T17:53:43.496Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","Programming Terms: Closures - How to Use Them and Why They Are Useful","Corey Schafer","703","OK","0","200","0.080086","2.154839","","PLAYED","2026-09-10T04:43:48.402Z","[""python-advanced/4""]","[""python-advanced/4""]","UNVERIFIED"
"https://www.youtube.com/watch?v=hUes6y2b--0","hUes6y2b--0","2026-09-09T17:53:42.571Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","Map, Filter, and Reduce Functions  ||  Python Tutorial  ||  Learn Python Programming","Socratica","464","OK","0","200","0","2.943442","","PLAYED","2026-09-10T04:43:51.641Z","[""python-advanced/3""]","[""python-advanced/3""]","UNVERIFIED"
"https://www.youtube.com/watch?v=r7Dtus7N4pI","r7Dtus7N4pI","2026-09-09T17:53:50.556Z","AVAILABLE","PLAYER_LOADED","UNVERIFIED","UNVERIFIED","200","Python Decorators in 15 Minutes","Kite","914","OK","0","200","0","0","Media time did not advance in the short observation window.","PLAYED","2026-09-10T04:43:52.986Z","[""python-advanced/6""]","[""python-advanced/6""]","UNVERIFIED"
"https://www.youtube.com/watch?v=3ohzBxoFHAY","3ohzBxoFHAY","2026-09-09T17:53:51.945Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","Python OOP Tutorial 5: Special (Magic/Dunder) Methods","Corey Schafer","830","OK","0","200","0","2.489868","","PLAYED","2026-09-10T04:43:55.770Z","[""python-advanced/7""]","[""python-advanced/7""]","UNVERIFIED"
"https://www.youtube.com/watch?v=xWHeK2pTD14","xWHeK2pTD14","2026-09-09T17:53:52.985Z","AVAILABLE","PLAYER_LOADED","UNVERIFIED","UNVERIFIED","200","Python Descriptors: Creating a Class and a Descriptor","Real Python","1006","OK","0","200","0","0","Media time did not advance in the short observation window.","PLAYED","2026-09-10T04:43:56.871Z","[""python-advanced/8""]","[""python-advanced/8""]","UNVERIFIED"
"https://www.youtube.com/watch?v=QnEB7KpywdI","QnEB7KpywdI","2026-09-09T17:54:01.022Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","Tutoriel Python - gestionnaires de contexte","EvoluNoob","1163","OK","0","200","0.162498","3.511813","","PLAYED","2026-09-10T04:44:00.638Z","[""python-advanced/11""]","[""python-advanced/11""]","UNVERIFIED"
"https://www.youtube.com/watch?v=-aKFBoZpiqA","-aKFBoZpiqA","2026-09-09T17:54:00.303Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","Python Tutorial: Context Managers - Efficiently Managing Resources","Corey Schafer","1237","OK","0","200","0.043062","3.628576","","PLAYED","2026-09-10T04:44:01.037Z","[""python-advanced/10""]","[""python-advanced/10""]","UNVERIFIED"
"https://www.youtube.com/watch?v=hEW-IWGluG4","hEW-IWGluG4","2026-09-09T17:53:59.355Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","Python abstract base class (ABC) example","Pybites","311","OK","0","200","0.012864","3.555951","","PLAYED","2026-09-10T04:44:04.906Z","[""python-advanced/9""]","[""python-advanced/9""]","UNVERIFIED"
"https://www.youtube.com/watch?v=dRw3FdQTxqs","dRw3FdQTxqs","2026-09-09T17:54:09.621Z","AVAILABLE","PLAYER_LOADED","UNVERIFIED","UNVERIFIED","200","Python - Weakref","R3ap3rPy","301","OK","0","200","0","0","Media time did not advance in the short observation window.","PLAYED","2026-09-10T04:44:04.989Z","[""python-advanced/12""]","[""python-advanced/12""]","UNVERIFIED"
"https://www.youtube.com/watch?v=ecKWiaHCEKs","ecKWiaHCEKs","2026-09-09T17:54:09.753Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","Threading vs Multiprocessing in Python","Engineer Man","404","OK","0","200","0","1.485079","","PLAYED","2026-09-10T04:44:08.855Z","[""python-advanced/13""]","[""python-advanced/13""]","UNVERIFIED"
"https://www.youtube.com/watch?v=OE5FrlYe_rI","OE5FrlYe_rI","2026-09-09T17:54:10.656Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","Introduction to Thread Locks in Python - Part#1","CodersLegacy","842","OK","0","200","0","1.522391","","PLAYED","2026-09-10T04:44:09.467Z","[""python-advanced/14""]","[""python-advanced/14""]","UNVERIFIED"
"https://www.youtube.com/watch?v=2ZphE5HcQPQ","2ZphE5HcQPQ","2026-09-09T17:54:17.791Z","AVAILABLE","PLAYER_LOADED","UNVERIFIED","UNVERIFIED","200","JavaScript Classes Tutorial","freeCodeCamp.org","3689","OK","0","200","0","0","Media time did not advance in the short observation window.","PLAYED","2026-09-10T04:44:13.554Z","[""js-advanced/2""]","[""js-advanced/2""]","UNVERIFIED"
"https://www.youtube.com/watch?v=1UTqFAjYx1k","1UTqFAjYx1k","2026-09-09T17:54:16.917Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","JavaScript Prototypal inheritance - Tutorial","ColorCode","928","OK","0","200","0","1.82","","PLAYED","2026-09-10T04:44:13.671Z","[""js-advanced/1""]","[""js-advanced/1""]","UNVERIFIED"
"https://www.youtube.com/watch?v=t5Bo1Je9EmE","t5Bo1Je9EmE","2026-09-09T17:54:16.566Z","AVAILABLE","PLAYER_LOADED","UNVERIFIED","UNVERIFIED","200","Python Asynchronous Programming - AsyncIO & Async/Await","Tech With Tim","1557","OK","0","200","0","0","Media time did not advance in the short observation window.","PLAYED","2026-09-10T04:44:18.087Z","[""python-advanced/15""]","[""python-advanced/15""]","UNVERIFIED"
"https://www.youtube.com/watch?v=ZqL7q8KUw9I","ZqL7q8KUw9I","2026-09-09T17:54:24.718Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","How to protect JavaScript Objects with Object.seal() - JavaScript Tutorial","dcode","290","OK","0","200","0","1.424601","","PLAYED","2026-09-10T04:44:18.151Z","[""js-advanced/3""]","[""js-advanced/3""]","UNVERIFIED"
"https://www.youtube.com/watch?v=hI4AyjNnUzQ","hI4AyjNnUzQ","2026-09-09T17:54:25.151Z","AVAILABLE","PLAYER_LOADED","UNVERIFIED","UNVERIFIED","200","How to use Proxy Objects - JavaScript Tutorial","dcode","778","OK","0","200","0","0","Media time did not advance in the short observation window.","PLAYED","2026-09-10T04:44:22.141Z","[""js-advanced/4""]","[""js-advanced/4""]","UNVERIFIED"
"https://www.youtube.com/watch?v=X7qXJRU6qyM","X7qXJRU6qyM","2026-09-09T17:54:25.804Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","JavaScript ES6 Reflect Object","Steve Griffith - Prof3ssorSt3v3","505","OK","0","200","0","1.551149","","PLAYED","2026-09-10T04:44:22.223Z","[""js-advanced/5""]","[""js-advanced/5""]","UNVERIFIED"
"https://www.youtube.com/watch?v=3sgIFrjA61U","3sgIFrjA61U","2026-09-09T17:54:33.140Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","JavaScript FinalizationRegistry Unraveled: Memory Management Magic Explained!","Luca Del Puppo","351","OK","0","200","0","0.74","","PLAYED","2026-09-10T04:44:26.120Z","[""js-advanced/9""]","[""js-advanced/9""]","UNVERIFIED"
"https://www.youtube.com/watch?v=8B514jlvkqE","8B514jlvkqE","2026-09-09T17:54:32.709Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","Weak References, Reachability, WeakSets, and WeakMaps","Steve Griffith - Prof3ssorSt3v3","954","OK","0","200","0","1.448543","","PLAYED","2026-09-10T04:44:26.283Z","[""js-advanced/8""]","[""js-advanced/8""]","UNVERIFIED"
"https://www.youtube.com/watch?v=4J5hnOCj69w","4J5hnOCj69w","2026-09-09T17:54:31.784Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","The Complete Guide to JS Symbols ES6","Colt Steele","738","OK","","","0","1.804423","","PLAYED","2026-09-10T04:44:30.086Z","[""js-advanced/6""]","[""js-advanced/6""]","UNVERIFIED"
"https://www.youtube.com/watch?v=bLpA9tvABb8","bLpA9tvABb8","2026-09-09T17:54:40.283Z","AVAILABLE","PLAYER_LOADED","UNVERIFIED","UNVERIFIED","200","How To Abort A Fetch Request With AbortController In JavaScript","Conner Ardman","38","OK","0","200","0","0.074155","Media time did not advance in the short observation window.","PLAYED","2026-09-10T04:44:30.407Z","[""js-advanced/11""]","[""js-advanced/11""]","UNVERIFIED"
"https://www.youtube.com/watch?v=b469-2H9Rew","b469-2H9Rew","2026-09-09T17:54:42.358Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","Custom Events in Javascript (CustomEvent)","dcode","354","OK","0","200","0.001099","2.212383","","PLAYED","2026-09-10T04:44:34.084Z","[""js-advanced/13""]","[""js-advanced/13""]","UNVERIFIED"
"https://www.youtube.com/watch?v=phs5V6qk2xk","phs5V6qk2xk","2026-09-09T17:54:47.187Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","Javascript: SharedArrayBuffer, Atomics & Synchronization  #multithreading","Novitiate","985","OK","0","200","0","2.3","","PLAYED","2026-09-10T04:44:34.900Z","[""js-advanced/15""]","[""js-advanced/15""]","UNVERIFIED"
"https://www.youtube.com/watch?v=Gcp7triXFjg","Gcp7triXFjg","2026-09-09T17:54:46.639Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","JavaScript Web Workers Explained","DevSage","771","OK","0","200","0.56","2.91648","","PLAYED","2026-09-10T04:44:38.156Z","[""js-advanced/14""]","[""js-advanced/14""]","UNVERIFIED"
"https://www.youtube.com/watch?v=OGJvhpoE8b4","OGJvhpoE8b4","2026-09-09T17:54:52.932Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200",":has() opens up new possibilities with CSS","Kevin Powell","869","OK","0","200","0","1.142217","","PLAYED","2026-09-10T04:44:38.865Z","[""web-advanced/1""]","[""web-advanced/1""]","UNVERIFIED"
"https://www.youtube.com/watch?v=NDNRGW-_1EE","NDNRGW-_1EE","2026-09-09T17:54:56.616Z","AVAILABLE","PLAYER_LOADED","UNVERIFIED","UNVERIFIED","200","No more specificity issues?! (or all new ones 🤔) - A look at CSS Cascade Layers","Kevin Powell","1064","OK","0","200","0","0","Media time did not advance in the short observation window.","PLAYED","2026-09-10T04:44:42.814Z","[""web-advanced/2""]","[""web-advanced/2""]","UNVERIFIED"
"https://www.youtube.com/watch?v=SLjHSVwXYq4","SLjHSVwXYq4","2026-09-09T17:54:58.052Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","Why I use the BEM naming convention for my CSS","Kevin Powell","423","OK","","","0","2.054894","","PLAYED","2026-09-10T04:44:42.902Z","[""web-advanced/3""]","[""web-advanced/3""]","UNVERIFIED"
"https://www.youtube.com/watch?v=sanswTlz4ZY","sanswTlz4ZY","2026-09-09T17:55:00.103Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","Flex grow, shrink, basis | CSS Flexbox tutorial","Scrimba","522","OK","0","200","0.219313","2.7","","PLAYED","2026-09-10T04:44:46.783Z","[""web-advanced/4""]","[""web-advanced/4""]","UNVERIFIED"
"https://www.youtube.com/watch?v=UwV4LtO0nHo","UwV4LtO0nHo","2026-09-09T17:55:04.666Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","Creating a robust grid system using subgrid","Kevin Powell","2182","OK","0","200","0","0.980415","","PLAYED","2026-09-10T04:44:47.217Z","[""web-advanced/5""]","[""web-advanced/5""]","UNVERIFIED"
"https://www.youtube.com/watch?v=2rlWBZ17Wes","2rlWBZ17Wes","2026-09-09T17:55:05.738Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","Learn how to use Media queries & Container queries","Kevin Powell","2072","OK","0","200","0.14","4.139857","","PLAYED","2026-09-10T04:44:51.187Z","[""web-advanced/6""]","[""web-advanced/6""]","UNVERIFIED"
"https://www.youtube.com/watch?v=viH8LeLP6_c","viH8LeLP6_c","2026-09-09T17:55:09.600Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","3D Transform a Card with CSS","Before Semicolon","763","OK","0","200","0","1.387295","","PLAYED","2026-09-10T04:44:51.534Z","[""web-advanced/8""]","[""web-advanced/8""]","UNVERIFIED"
"https://www.youtube.com/watch?v=4kWHW7da4U8","4kWHW7da4U8","2026-09-09T17:55:11.749Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","CSS Gradients and repeating gradients","Kevin Powell","362","OK","0","200","0","0.577204","","PLAYED","2026-09-10T04:44:55.366Z","[""web-advanced/9""]","[""web-advanced/9""]","UNVERIFIED"
"https://www.youtube.com/watch?v=roywYSEPSvc","roywYSEPSvc","2026-09-09T17:55:15.839Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","Learn Sass in this Free Crash Course - Give your CSS Superpowers!","DesignCourse","2786","OK","0","200","0.123274","3.558332","","PLAYED","2026-09-10T04:44:58.181Z","[""web-advanced/10""]","[""web-advanced/10""]","UNVERIFIED"
"https://www.youtube.com/watch?v=WhCXiEwdU1A","WhCXiEwdU1A","2026-09-09T17:55:18.486Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","PostCSS in 100 Seconds","Fireship","132","OK","0","200","0","1.206411","","PLAYED","2026-09-10T04:44:59.533Z","[""web-advanced/12""]","[""web-advanced/12""]","UNVERIFIED"
"https://www.youtube.com/watch?v=mr15Xzb1Ook","mr15Xzb1Ook","2026-09-09T17:55:16.595Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","Tailwind in 100 Seconds","Fireship","141","OK","0","200","0.583301","4.052792","","PLAYED","2026-09-10T04:45:02.503Z","[""web-advanced/11""]","[""web-advanced/11""]","UNVERIFIED"
"https://www.youtube.com/watch?v=hwP7WQkmECE","hwP7WQkmECE","2026-09-09T17:55:26.857Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","Git Explained in 100 Seconds","Fireship","117","OK","0","200","0.080486","2","","PLAYED","2026-09-10T04:45:03.704Z","[""web-advanced/15""]","[""web-advanced/15""]","UNVERIFIED"
"https://www.youtube.com/watch?v=cGiSr0MilsI","cGiSr0MilsI","2026-09-09T17:55:26.106Z","AVAILABLE","PLAYER_LOADED","PLAYED","UNVERIFIED","200","Core Web Vitals Explained: LCP, INP & CLS","I Code It","886","OK","0","200","0","2.22","","PLAYED","2026-09-10T04:45:06.664Z","[""web-advanced/14""]","[""web-advanced/14""]","UNVERIFIED"
"https://www.youtube.com/watch?v=qr0ujkLLgmE","qr0ujkLLgmE","2026-09-09T17:55:25.868Z","AVAILABLE","UNVERIFIED","UNVERIFIED","UNVERIFIED","200","Getting started with web accessibility with Ashlee Boyer","Kevin Powell","1828","OK","","","","","","PLAYED","2026-09-10T04:45:07.649Z","[""web-advanced/13""]","[""web-advanced/13""]","UNVERIFIED"
