"course_code","course","track","module","lesson","lesson_title","assignment_id","assignment","required","pass_threshold","language","original_video","current_resource","resource_type","timestamp_seconds","availability","standard_embed","standard_playback","app_playback","resource_title","author","relevance_scope","full_content_coverage","required_next_check","assignment_references"
"CS-105","CS-105: Fundamentals of JavaScript","cs105-javascript","2","5","Template Literals & String Methods","1","Dynamic URL Query Builder","true","60","web","https://www.youtube.com/watch?v=k9TUPpGqYTo","https://www.youtube.com/watch?v=9M4XKi25I2M&t=6679s","video","6679","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","JavaScript Programming All-in-One Tutorial Series (9 HOURS!)","Caleb Curry","CORRECTED: Python strings replaced with JavaScript strings chapter 1:51:19 and methods 1:57:08; MDN template literals supplement.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[[""MDN: JavaScript template literals"",""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Template_literals""]]"
"CS-105","CS-105: Fundamentals of JavaScript","cs105-javascript","2","6","Iteration (for...of, for...in, while)","1","Array Value Accumulator","true","60","web","https://www.youtube.com/watch?v=6iF8Xb7Z3wQ","https://www.youtube.com/watch?v=9M4XKi25I2M&t=9911s","video","9911","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","JavaScript Programming All-in-One Tutorial Series (9 HOURS!)","Caleb Curry","CORRECTED: Python loops replaced with JavaScript loop introduction 2:45:11; MDN specific loop forms supplement.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[[""MDN: JavaScript loops and iteration"",""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Guide/Loops_and_iteration""]]"
"CS-105","CS-105: Fundamentals of JavaScript","cs105-javascript","3","7","Modern Array Methods (map, filter, reduce)","1","Even Square Reducer","true","60","web","https://www.youtube.com/watch?v=G3BS3sh3D8Q","https://www.youtube.com/watch?v=G3BS3sh3D8Q","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","JavaScript Array Map","Programming with Mosh","Map recording; filter and reduce coverage needs inspection.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CS-105","CS-105: Fundamentals of JavaScript","cs105-javascript","3","8","Objects, Destructuring & Spread / Rest (...)","1","Object Merge & Destructure","true","60","web","https://www.youtube.com/watch?v=UgEaJBz3bjY","https://www.youtube.com/watch?v=UgEaJBz3bjY","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","JS Destructuring in 100 Seconds","Fireship","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CS-105","CS-105: Fundamentals of JavaScript","cs105-javascript","3","9","JSON Serialization & Deep Cloning","1","JSON Data Roundtrip","true","60","web","https://www.youtube.com/watch?v=iiADhChRriM","https://www.youtube.com/watch?v=iiADhChRriM","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","Learn JSON in 10 Minutes","Web Dev Simplified","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CS-105","CS-105: Fundamentals of JavaScript","cs105-javascript","4","10","Arrow Functions & the 'this' Keyword","1","Concise Arrow Multiplier","true","60","web","https://www.youtube.com/watch?v=h33Srr5J9nY","https://www.youtube.com/watch?v=h33Srr5J9nY","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","JavaScript ES6 Arrow Functions Tutorial","Web Dev Simplified","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CS-105","CS-105: Fundamentals of JavaScript","cs105-javascript","4","11","Closures & Encapsulation (Private State)","1","Private Counter Closure","true","60","web","https://www.youtube.com/watch?v=3a0I8ICR1Vg","https://www.youtube.com/watch?v=3a0I8ICR1Vg","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","Learn Closures In 7 Minutes","Web Dev Simplified","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CS-105","CS-105: Fundamentals of JavaScript","cs105-javascript","4","12","Higher-Order Functions & Currying","1","Curried Discount Calculator","true","60","web","https://www.youtube.com/watch?v=8EW_AZRPxXM","https://www.youtube.com/watch?v=8EW_AZRPxXM","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","JavaScript HIGHER ORDER FUNCTIONS Simplified","Deeecode","Higher-order functions recording; explicit currying example needs inspection.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CS-105","CS-105: Fundamentals of JavaScript","cs105-javascript","5","13","Event Loop, Callbacks & the Call Stack","1","Non-Blocking setTimeout Ordering","true","60","web","https://www.youtube.com/watch?v=8aGhZQkoFbQ","https://www.youtube.com/watch?v=8aGhZQkoFbQ","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","What the heck is the event loop anyway? | Philip Roberts | JSConf EU","JSConf","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CS-105","CS-105: Fundamentals of JavaScript","cs105-javascript","5","14","Promises (.then, .catch, .finally)","1","Promise Resolution Engine","true","60","web","https://www.youtube.com/watch?v=DHvZLI7Db8E","https://www.youtube.com/watch?v=DHvZLI7Db8E","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","JavaScript Promises In 10 Minutes","Web Dev Simplified","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CS-105","CS-105: Fundamentals of JavaScript","cs105-javascript","5","15","Modern async / await & the Fetch API","1","Async/Await HTTP Request Handler","true","60","web","https://www.youtube.com/watch?v=V_Kr9OSfDeU","https://www.youtube.com/watch?v=V_Kr9OSfDeU","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","JavaScript Async Await","Web Dev Simplified","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CS-106","CS-106: Fundamentals of HTML & CSS","cs106-html-css","1","1","HTML Boilerplate & Document Anatomy","1","Minimal Valid Page","true","60","web","https://www.youtube.com/watch?v=X4sClFRMJ00","https://www.youtube.com/watch?v=X4sClFRMJ00","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","HTML & CSS for Absolute Beginners: What is HTML?","Kevin Powell","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CS-106","CS-106: Fundamentals of HTML & CSS","cs106-html-css","1","2","Text Content Elements (headings, paragraphs, lists)","1","Recipe Card","true","60","web","https://www.youtube.com/watch?v=m61h9YEB1fw","https://www.youtube.com/watch?v=m61h9YEB1fw","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","HTML & CSS for Absolute Beginners: HTML Lists (ol and ul)","Kevin Powell","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CS-106","CS-106: Fundamentals of HTML & CSS","cs106-html-css","1","3","Links, Images & Attributes","1","Linked Logo","true","60","web","https://www.youtube.com/watch?v=t-G8GgRA5Yw","https://www.youtube.com/watch?v=t-G8GgRA5Yw","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","HTML & CSS for Absolute Beginners: Images","Kevin Powell","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CS-106","CS-106: Fundamentals of HTML & CSS","cs106-html-css","2","4","Semantic Layout Elements","1","Semantic Skeleton","true","60","web","https://www.youtube.com/watch?v=YOsMJQfwqow","https://www.youtube.com/watch?v=YOsMJQfwqow","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","HTML & CSS for Absolute Beginners: Semantic HTML","Kevin Powell","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CS-106","CS-106: Fundamentals of HTML & CSS","cs106-html-css","2","5","Tables & Structured Data","1","Price Table","true","60","web","https://www.youtube.com/watch?v=phkB7Aj3Klw","https://www.youtube.com/watch?v=phkB7Aj3Klw","video","0","AVAILABLE","PLAYER_LOADED","UNVERIFIED","PLAYED","How to Organize HTML Tables with Caption, Thead, Tbody, and Tfoot","AltCampus","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CS-106","CS-106: Fundamentals of HTML & CSS","cs106-html-css","2","6","Forms & Input Controls","1","Signup Field","true","60","web","https://www.youtube.com/watch?v=fNcJuPIZ2WE","https://www.youtube.com/watch?v=fNcJuPIZ2WE","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","Learn HTML Forms In 25 Minutes","Web Dev Simplified","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CS-106","CS-106: Fundamentals of HTML & CSS","cs106-html-css","3","7","Applying CSS & Selectors","1","Class Painter","true","60","web","https://www.youtube.com/watch?v=QhMTPAbea_k","https://www.youtube.com/watch?v=QhMTPAbea_k","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","HTML & CSS for Absolute Beginners: Intro to CSS","Kevin Powell","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CS-106","CS-106: Fundamentals of HTML & CSS","cs106-html-css","3","8","Colours, Units & Typography","1","Readable Paragraph","true","60","web","https://www.youtube.com/watch?v=dHbYcAncAgQ","https://www.youtube.com/watch?v=dHbYcAncAgQ","video","0","AVAILABLE","PLAYER_LOADED","UNVERIFIED","PLAYED","px vs rem: what to use for font-size in your CSS","Coder Coder","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CS-106","CS-106: Fundamentals of HTML & CSS","cs106-html-css","3","9","The Box Model","1","Spaced Card","true","60","web","https://www.youtube.com/watch?v=D_akuQHIPtg","https://www.youtube.com/watch?v=D_akuQHIPtg","video","0","AVAILABLE","PLAYER_LOADED","UNVERIFIED","PLAYED","HTML & CSS for Absolute Beginners: The box model - width, height, inline-size, block-size","Kevin Powell","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CS-106","CS-106: Fundamentals of HTML & CSS","cs106-html-css","4","10","Display & Positioning","1","Sticky Header","true","60","web","https://www.youtube.com/watch?v=fF_NVrd1s14","https://www.youtube.com/watch?v=fF_NVrd1s14","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","CSS position deep dive","Kevin Powell","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CS-106","CS-106: Fundamentals of HTML & CSS","cs106-html-css","4","11","Flexbox Layout","1","Centered Box","true","60","web","https://www.youtube.com/watch?v=u044iM9xsWU","https://www.youtube.com/watch?v=u044iM9xsWU","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","Learn flexbox the easy way","Kevin Powell","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CS-106","CS-106: Fundamentals of HTML & CSS","cs106-html-css","4","12","CSS Grid Layout","1","Three Column Grid","true","60","web","https://www.youtube.com/watch?v=8QSqwbSztnA","https://www.youtube.com/watch?v=8QSqwbSztnA","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","Get started with grid WITHOUT being overwhelmed","Kevin Powell","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CS-106","CS-106: Fundamentals of HTML & CSS","cs106-html-css","5","13","Responsive Design & Media Queries","1","Breakpoint Switch","true","60","web","https://www.youtube.com/watch?v=QGb-W-c-gIM","https://www.youtube.com/watch?v=QGb-W-c-gIM","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","HTML & CSS for Absolute Beginners: Media Query basics - making a layout responsive","Kevin Powell","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CS-106","CS-106: Fundamentals of HTML & CSS","cs106-html-css","5","14","Transitions, Transforms & Animations","1","Hover Grow","true","60","web","https://www.youtube.com/watch?v=y8-F5-2EIcg","https://www.youtube.com/watch?v=y8-F5-2EIcg","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","10 CSS animation tips and tricks","Kevin Powell","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CS-106","CS-106: Fundamentals of HTML & CSS","cs106-html-css","5","15","Building a Complete Responsive Landing Page","1","Hero Section","true","60","web","https://www.youtube.com/watch?v=X1dz0xRbSJc","https://www.youtube.com/watch?v=X1dz0xRbSJc","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","Build a Modern Landing Page Website | HTML & CSS","Traversy Media","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CS1-ADV","Advanced C Programming","c-advanced","1","1","Pointers & Dereferencing","1","Memory Address Mutation Engine","true","60","c","https://www.youtube.com/watch?v=Hi-Ul47t3nQ","https://www.youtube.com/watch?v=Hi-Ul47t3nQ","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","Pointers are easy! 👈","Bro Code","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CS1-ADV","Advanced C Programming","c-advanced","1","2","Pointer Arithmetic","1","Buffer Navigation via Pointer Arithmetic","true","60","c","https://www.youtube.com/watch?v=ASVB8KAFypk","https://www.youtube.com/watch?v=ASVB8KAFypk","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","Pointers and arrays","mycodeschool","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CS1-ADV","Advanced C Programming","c-advanced","1","3","Double Pointers (**ptr)","1","In-Place High-Performance Variable Swap","true","60","c","https://www.youtube.com/watch?v=d3kd5KbGB48","https://www.youtube.com/watch?v=d3kd5KbGB48","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","Pointers to Pointers in C/C++","mycodeschool","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CS1-ADV","Advanced C Programming","c-advanced","2","4","malloc() & calloc()","1","Dynamic Array Allocator","true","60","c","https://www.youtube.com/watch?v=n_Se6bt8jM0","https://www.youtube.com/watch?v=n_Se6bt8jM0","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","Malloc in C is easy! 🏢","Bro Code","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CS1-ADV","Advanced C Programming","c-advanced","2","5","Buffer Resizing (realloc)","1","Dynamic Telemetry Buffer Resizing","true","60","c","https://www.youtube.com/watch?v=eo9vm5n6DBo","https://www.youtube.com/watch?v=eo9vm5n6DBo","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","Dynamic Memory Allocation in C | malloc, calloc, realloc, free Explained with Example | CODE WITH ME","Code with me","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CS1-ADV","Advanced C Programming","c-advanced","2","6","Memory Leaks & free()","1","Safe Heap Cleanup & Sentinel Verification","true","60","c","https://www.youtube.com/watch?v=1KVpi0VN82E","https://www.youtube.com/watch?v=1KVpi0VN82E","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","Learn C memory addresses in 7 minutes 📬","Bro Code","Memory-address topic does not establish heap cleanup/leak diagnosis coverage.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CS1-ADV","Advanced C Programming","c-advanced","3","7","struct & typedef","1","Embedded Sensor Telemetry Packet","true","60","c","https://www.youtube.com/watch?v=CI9dRTvzgqE","https://www.youtube.com/watch?v=CI9dRTvzgqE","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","C typedef 📛","Bro Code","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CS1-ADV","Advanced C Programming","c-advanced","3","8","Linked Lists","1","Linked List Traversal Engine","true","60","c","https://www.youtube.com/watch?v=1fi2CPGcdA8","https://www.youtube.com/watch?v=1fi2CPGcdA8","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","Structs and Pointers to Structs in C -- Engineer Man","Engineer Man","Struct-pointer topic does not establish linked-list construction and traversal.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CS1-ADV","Advanced C Programming","c-advanced","3","9","Bitwise Operations & Masks","1","Hardware Status Flag Masking","true","60","c","https://www.youtube.com/watch?v=tGpBOeBtr7w","https://www.youtube.com/watch?v=tGpBOeBtr7w","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","How to turn off a particular bit in a number? | GeeksforGeeks","GeeksforGeeks","Verify multi-bit masks and flag manipulation, not only switching a bit.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CS1-ADV","Advanced C Programming","c-advanced","4","10","Stream File I/O","1","Persistent System Log File Writer","true","60","c","https://www.youtube.com/watch?v=UqB4EgUxapM","https://www.youtube.com/watch?v=UqB4EgUxapM","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","C writing files✍️","Bro Code","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CS1-ADV","Advanced C Programming","c-advanced","4","11","Binary Block I/O","1","Binary Struct Serialization","true","60","c","https://www.youtube.com/watch?v=vESy0Up66RU","https://www.youtube.com/watch?v=vESy0Up66RU","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","C Programming:File Handling (fread fwrite block read write) Lab 3","saurabhschool","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CS1-ADV","Advanced C Programming","c-advanced","4","12","Function Pointers & Callbacks","1","Dynamic Arithmetic Dispatch Engine","true","60","c","https://www.youtube.com/watch?v=BRsv3ZXoHto","https://www.youtube.com/watch?v=BRsv3ZXoHto","video","0","AVAILABLE","PLAYER_LOADED","UNVERIFIED","PLAYED","Function Pointers in C","Neso Academy","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CPP2-ADV","Advanced C++ Programming","cpp-advanced","1","1","Inheritance & protected","1","Vehicle Fleet Inheritance","true","60","cpp","https://www.youtube.com/watch?v=5HYIFFuGcvk","https://www.youtube.com/watch?v=5HYIFFuGcvk","video","0","AVAILABLE","PLAYER_LOADED","UNVERIFIED","PLAYED","What is INHERITANCE in C++? 👨‍👧‍👧","Bro Code","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CPP2-ADV","Advanced C++ Programming","cpp-advanced","1","2","Virtual Functions & vtables","1","Dynamic Payment Gateway Dispatch","true","60","cpp","https://www.youtube.com/watch?v=FA5bvYW4iUc","https://www.youtube.com/watch?v=FA5bvYW4iUc","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","C++ Pure Virtual Functions, Abstract Classes | Cpp Video Tutorial","LearningLad","Virtual-function basics; verify vtables explanation and task-level dispatch.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CPP2-ADV","Advanced C++ Programming","cpp-advanced","1","3","Abstract Classes & Interfaces","1","Sensor Interface Contract","true","60","cpp","https://www.youtube.com/watch?v=UWAdd13EfM8","https://www.youtube.com/watch?v=UWAdd13EfM8","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","Interfaces in C++ (Pure Virtual Functions)","The Cherno","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CPP2-ADV","Advanced C++ Programming","cpp-advanced","2","4","Operator Overloading (+, ==, <<)","1","2D Vector Addition Operator","true","60","cpp","https://www.youtube.com/watch?v=mS9755gF66w","https://www.youtube.com/watch?v=mS9755gF66w","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","OPERATORS and OPERATOR OVERLOADING in C++","The Cherno","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CPP2-ADV","Advanced C++ Programming","cpp-advanced","2","5","Deep vs Shallow Copy","1","Deep Copy Buffer Protector","true","60","cpp","https://www.youtube.com/watch?v=G_UgbP8clOs","https://www.youtube.com/watch?v=G_UgbP8clOs","video","0","AVAILABLE","UNVERIFIED","UNVERIFIED","PLAYED","Deep Copy in C++","Neso Academy","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CPP2-ADV","Advanced C++ Programming","cpp-advanced","2","6","Rule of Three / Five","1","Safe Assignment Operator (=)","true","60","cpp","https://www.youtube.com/watch?v=z3QlnTRLNfw","https://www.youtube.com/watch?v=z3QlnTRLNfw","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","C++ Rule of 3/5 and Vectors","Bill Kerney","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CPP2-ADV","Advanced C++ Programming","cpp-advanced","3","7","Function Templates","1","Universal Generic Max Finder","true","60","cpp","https://www.youtube.com/watch?v=I-hZkUa9mIs","https://www.youtube.com/watch?v=I-hZkUa9mIs","video","0","AVAILABLE","PLAYER_LOADED","UNVERIFIED","PLAYED","Templates in C++","The Cherno","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CPP2-ADV","Advanced C++ Programming","cpp-advanced","3","8","Class Templates","1","Generic Key-Value Pair Box","true","60","cpp","https://www.youtube.com/watch?v=PD8MXD3uVOk","https://www.youtube.com/watch?v=PD8MXD3uVOk","video","0","AVAILABLE","PLAYER_LOADED","UNVERIFIED","PLAYED","C++ Function Templates Tutorial","Professor Hank Stalica","Function-template resource reused for class-template task; full class-template coverage UNVERIFIED.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CPP2-ADV","Advanced C++ Programming","cpp-advanced","3","9","STL Algorithms & Lambdas","1","Lambda-Powered Filter & Sort","true","60","cpp","https://www.youtube.com/watch?v=HyhvU5SJTlQ","https://www.youtube.com/watch?v=HyhvU5SJTlQ","video","0","AVAILABLE","PLAYER_LOADED","UNVERIFIED","PLAYED","Sorting - C++ Tutorial (Part 29)","Steve's teacher","Sorting material; verify lambda predicate/filter pipeline.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
